,rule_id,inchikey,chembl_id,predicate_id,ref_id,compound_id,object_id,object_external_id,object_name,predicate_name,ref_name
3158,133098,DGNLGWJZZZOYPT-UHFFFAOYSA-N,CHEMBL274866,89,156,2229,6992,CHEMBL2097171,Serotonin 1a (5-HT1a) receptor/Adrenergic receptor alpha-1,reported_activity,chembl:activity:superset
3159,133099,DGNLGWJZZZOYPT-UHFFFAOYSA-N,CHEMBL274866,89,156,2229,5580,CHEMBL2095159,Serotonin 1 (5-HT1) receptor,reported_activity,chembl:activity:superset
3160,133100,DGNLGWJZZZOYPT-UHFFFAOYSA-N,CHEMBL274866,89,156,2229,7006,CHEMBL3301381,Serotonin 1B/1D receptor,reported_activity,chembl:activity:superset
3161,133101,DGNLGWJZZZOYPT-UHFFFAOYSA-N,CHEMBL274866,89,156,2229,5773,CHEMBL2096662,Serotonin 2 receptors; 5-HT2a & 5-HT2c,reported_activity,chembl:activity:superset
3162,133102,DGNLGWJZZZOYPT-UHFFFAOYSA-N,CHEMBL274866,89,156,2229,7002,CHEMBL2111466,Serotonin receptor (2b and 2c),reported_activity,chembl:activity:superset
3163,133103,DGNLGWJZZZOYPT-UHFFFAOYSA-N,CHEMBL274866,89,156,2229,5570,CHEMBL2095200,Serotonin 2 (5-HT2) receptor,reported_activity,chembl:activity:superset
3164,133104,DGNLGWJZZZOYPT-UHFFFAOYSA-N,CHEMBL274866,89,156,2229,5767,CHEMBL2096904,Serotonin (5-HT) receptor,reported_activity,chembl:activity:superset
3165,133105,DGNLGWJZZZOYPT-UHFFFAOYSA-N,CHEMBL274866,89,156,2229,7007,CHEMBL2097175,Dopamine D2 receptor/Serotonin 2 (5-HT2) receptor,reported_activity,chembl:activity:superset
3166,133106,DGNLGWJZZZOYPT-UHFFFAOYSA-N,CHEMBL274866,89,156,2229,5603,CHEMBL2093868,Dopamine receptor,reported_activity,chembl:activity:superset
3167,133107,DGNLGWJZZZOYPT-UHFFFAOYSA-N,CHEMBL274866,89,156,2229,7008,CHEMBL2096910,Dopamine receptors; D1 & D2,reported_activity,chembl:activity:superset
3168,149573,DGNLGWJZZZOYPT-UHFFFAOYSA-N,CHEMBL274866,99,158,2229,8557,serotonin 5-HT 1b,serotonin 5-HT 1b,partial agonist,libraries:biomol:targets
3169,149574,KQGJIKWDFWLCHO-UHFFFAOYSA-N,CHEMBL534232,94,158,2230,8565,serotonin 5-HT 1d,serotonin 5-HT 1d,antagonist,libraries:biomol:targets
3170,149421,NWTYATKFCSMIQK-GYDOPSIJSA-N,CHEMBL378501,94,158,2231,8508,beta,beta,antagonist,libraries:biomol:targets
3171,149575,NWTYATKFCSMIQK-GYDOPSIJSA-N,CHEMBL378501,96,158,2231,8513,serotonin 5-HT,serotonin 5-HT,agonist,libraries:biomol:targets
3172,149577,OCNROSNJUWZOCM-WLHGVMLRSA-N,CHEMBL27077,94,158,2232,8557,serotonin 5-HT 1b,serotonin 5-HT 1b,antagonist,libraries:biomol:targets
3173,129517,ZYCVVOZXHNDRCO-UHFFFAOYSA-N,CHEMBL279841,89,132,2233,5466,CHEMBL273,Serotonin 1a (5-HT1a) receptor,reported_activity,chembl:activity
3174,133108,ZYCVVOZXHNDRCO-UHFFFAOYSA-N,CHEMBL279841,89,156,2233,6992,CHEMBL2097171,Serotonin 1a (5-HT1a) receptor/Adrenergic receptor alpha-1,reported_activity,chembl:activity:superset
3175,133109,ZYCVVOZXHNDRCO-UHFFFAOYSA-N,CHEMBL279841,89,156,2233,6247,CHEMBL2094123,Serotonin (5-HT) receptor,reported_activity,chembl:activity:superset
3176,133110,ZYCVVOZXHNDRCO-UHFFFAOYSA-N,CHEMBL279841,89,156,2233,5580,CHEMBL2095159,Serotonin 1 (5-HT1) receptor,reported_activity,chembl:activity:superset
3177,133111,ZYCVVOZXHNDRCO-UHFFFAOYSA-N,CHEMBL279841,89,156,2233,7007,CHEMBL2097175,Dopamine D2 receptor/Serotonin 2 (5-HT2) receptor,reported_activity,chembl:activity:superset
3178,133112,ZYCVVOZXHNDRCO-UHFFFAOYSA-N,CHEMBL279841,89,156,2233,5592,CHEMBL2111406,Dopamine D2 receptor and Serotonin 2a receptor (D2 and 5HT2a),reported_activity,chembl:activity:superset
3179,149578,ZYCVVOZXHNDRCO-UHFFFAOYSA-N,CHEMBL279841,97,158,2233,8560,serotonin 5-HT 1a,serotonin 5-HT 1a,ligand,libraries:biomol:targets
3180,133113,GQGDGISNRPBRSG-UHFFFAOYSA-N,CHEMBL12152,89,156,2234,6247,CHEMBL2094123,Serotonin (5-HT) receptor,reported_activity,chembl:activity:superset
3181,133114,GQGDGISNRPBRSG-UHFFFAOYSA-N,CHEMBL12152,89,156,2234,5580,CHEMBL2095159,Serotonin 1 (5-HT1) receptor,reported_activity,chembl:activity:superset
3182,133115,GQGDGISNRPBRSG-UHFFFAOYSA-N,CHEMBL12152,89,156,2234,6992,CHEMBL2097171,Serotonin 1a (5-HT1a) receptor/Adrenergic receptor alpha-1,reported_activity,chembl:activity:superset
3183,133116,GQGDGISNRPBRSG-UHFFFAOYSA-N,CHEMBL12152,89,156,2234,6047,CHEMBL2094111,Adrenergic receptor alpha,reported_activity,chembl:activity:superset
3184,133117,GQGDGISNRPBRSG-UHFFFAOYSA-N,CHEMBL12152,89,156,2234,7007,CHEMBL2097175,Dopamine D2 receptor/Serotonin 2 (5-HT2) receptor,reported_activity,chembl:activity:superset
3185,149581,GQGDGISNRPBRSG-UHFFFAOYSA-N,CHEMBL12152,97,158,2234,8560,serotonin 5-HT 1a,serotonin 5-HT 1a,ligand,libraries:biomol:targets
3186,129518,PYJBJMIBANAOFJ-UHFFFAOYSA-N,CHEMBL1255834,89,132,2235,5495,CHEMBL222,Norepinephrine transporter,reported_activity,chembl:activity
3187,129519,PYJBJMIBANAOFJ-UHFFFAOYSA-N,CHEMBL1255834,89,132,2235,5521,CHEMBL238,Dopamine transporter,reported_activity,chembl:activity
3188,129520,PYJBJMIBANAOFJ-UHFFFAOYSA-N,CHEMBL1255834,89,132,2235,5466,CHEMBL273,Serotonin 1a (5-HT1a) receptor,reported_activity,chembl:activity
3189,129521,PYJBJMIBANAOFJ-UHFFFAOYSA-N,CHEMBL1255834,89,132,2235,5467,CHEMBL3459,Serotonin 1b (5-HT1b) receptor,reported_activity,chembl:activity
3190,129522,PYJBJMIBANAOFJ-UHFFFAOYSA-N,CHEMBL1255834,89,132,2235,5469,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,reported_activity,chembl:activity
3191,129523,PYJBJMIBANAOFJ-UHFFFAOYSA-N,CHEMBL1255834,89,132,2235,5470,CHEMBL225,Serotonin 2c (5-HT2c) receptor,reported_activity,chembl:activity
3192,129524,PYJBJMIBANAOFJ-UHFFFAOYSA-N,CHEMBL1255834,89,132,2235,5472,CHEMBL3371,Serotonin 6 (5-HT6) receptor,reported_activity,chembl:activity
3193,129525,PYJBJMIBANAOFJ-UHFFFAOYSA-N,CHEMBL1255834,89,132,2235,5473,CHEMBL228,Serotonin transporter,reported_activity,chembl:activity
3194,133118,PYJBJMIBANAOFJ-UHFFFAOYSA-N,CHEMBL1255834,89,156,2235,7013,CHEMBL2111346,Serotonin and norepinephrine transporters (SERT/NET),reported_activity,chembl:activity:superset
3195,133119,PYJBJMIBANAOFJ-UHFFFAOYSA-N,CHEMBL1255834,89,156,2235,7011,CHEMBL2096990,Monoamine transporters; Norepinephrine & dopamine,reported_activity,chembl:activity:superset
3196,133120,PYJBJMIBANAOFJ-UHFFFAOYSA-N,CHEMBL1255834,89,156,2235,7012,CHEMBL2363064,Monoamine transporter,reported_activity,chembl:activity:superset
3197,133121,PYJBJMIBANAOFJ-UHFFFAOYSA-N,CHEMBL1255834,89,156,2235,7010,CHEMBL2095201,Monoamine transporters; serotonin & dopamine,reported_activity,chembl:activity:superset
3198,133122,PYJBJMIBANAOFJ-UHFFFAOYSA-N,CHEMBL1255834,89,156,2235,6992,CHEMBL2097171,Serotonin 1a (5-HT1a) receptor/Adrenergic receptor alpha-1,reported_activity,chembl:activity:superset
3199,133123,PYJBJMIBANAOFJ-UHFFFAOYSA-N,CHEMBL1255834,89,156,2235,6247,CHEMBL2094123,Serotonin (5-HT) receptor,reported_activity,chembl:activity:superset
3200,133124,PYJBJMIBANAOFJ-UHFFFAOYSA-N,CHEMBL1255834,89,156,2235,5580,CHEMBL2095159,Serotonin 1 (5-HT1) receptor,reported_activity,chembl:activity:superset
3201,133125,PYJBJMIBANAOFJ-UHFFFAOYSA-N,CHEMBL1255834,89,156,2235,7006,CHEMBL3301381,Serotonin 1B/1D receptor,reported_activity,chembl:activity:superset
3202,133126,PYJBJMIBANAOFJ-UHFFFAOYSA-N,CHEMBL1255834,89,156,2235,5570,CHEMBL2095200,Serotonin 2 (5-HT2) receptor,reported_activity,chembl:activity:superset
3203,133127,PYJBJMIBANAOFJ-UHFFFAOYSA-N,CHEMBL1255834,89,156,2235,5767,CHEMBL2096904,Serotonin (5-HT) receptor,reported_activity,chembl:activity:superset
3204,133128,PYJBJMIBANAOFJ-UHFFFAOYSA-N,CHEMBL1255834,89,156,2235,7002,CHEMBL2111466,Serotonin receptor (2b and 2c),reported_activity,chembl:activity:superset
3205,133129,PYJBJMIBANAOFJ-UHFFFAOYSA-N,CHEMBL1255834,89,156,2235,5773,CHEMBL2096662,Serotonin 2 receptors; 5-HT2a & 5-HT2c,reported_activity,chembl:activity:superset
3206,149583,PYJBJMIBANAOFJ-UHFFFAOYSA-N,CHEMBL1255834,96,158,2235,8567,serotonin 5-HT 2b,serotonin 5-HT 2b,agonist,libraries:biomol:targets
3207,129526,MHXPYWFZULXYHT-UHFFFAOYSA-N,CHEMBL478,89,132,2236,5934,CHEMBL3597,Serotonin 5a (5-HT5a) receptor,reported_activity,chembl:activity
3208,129527,MHXPYWFZULXYHT-UHFFFAOYSA-N,CHEMBL478,89,132,2236,5466,CHEMBL273,Serotonin 1a (5-HT1a) receptor,reported_activity,chembl:activity
3209,129528,MHXPYWFZULXYHT-UHFFFAOYSA-N,CHEMBL478,89,132,2236,5468,CHEMBL224,Serotonin 2a (5-HT2a) receptor,reported_activity,chembl:activity
3210,129529,MHXPYWFZULXYHT-UHFFFAOYSA-N,CHEMBL478,89,132,2236,5469,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,reported_activity,chembl:activity
3211,129530,MHXPYWFZULXYHT-UHFFFAOYSA-N,CHEMBL478,89,132,2236,5470,CHEMBL225,Serotonin 2c (5-HT2c) receptor,reported_activity,chembl:activity
3212,129531,MHXPYWFZULXYHT-UHFFFAOYSA-N,CHEMBL478,89,132,2236,5467,CHEMBL3459,Serotonin 1b (5-HT1b) receptor,reported_activity,chembl:activity
3213,129532,MHXPYWFZULXYHT-UHFFFAOYSA-N,CHEMBL478,89,132,2236,5580,CHEMBL2095159,Serotonin 1 (5-HT1) receptor,reported_activity,chembl:activity
3214,129533,MHXPYWFZULXYHT-UHFFFAOYSA-N,CHEMBL478,89,132,2236,5581,CHEMBL2093870,Serotonin 2 (5-HT2) receptor,reported_activity,chembl:activity
3215,133130,MHXPYWFZULXYHT-UHFFFAOYSA-N,CHEMBL478,89,156,2236,5767,CHEMBL2096904,Serotonin (5-HT) receptor,reported_activity,chembl:activity:superset
3216,133131,MHXPYWFZULXYHT-UHFFFAOYSA-N,CHEMBL478,89,156,2236,6247,CHEMBL2094123,Serotonin (5-HT) receptor,reported_activity,chembl:activity:superset
3217,133132,MHXPYWFZULXYHT-UHFFFAOYSA-N,CHEMBL478,89,156,2236,6992,CHEMBL2097171,Serotonin 1a (5-HT1a) receptor/Adrenergic receptor alpha-1,reported_activity,chembl:activity:superset
3218,133133,MHXPYWFZULXYHT-UHFFFAOYSA-N,CHEMBL478,89,156,2236,5580,CHEMBL2095159,Serotonin 1 (5-HT1) receptor,reported_activity,chembl:activity:superset
3219,133134,MHXPYWFZULXYHT-UHFFFAOYSA-N,CHEMBL478,89,156,2236,5773,CHEMBL2096662,Serotonin 2 receptors; 5-HT2a & 5-HT2c,reported_activity,chembl:activity:superset
3220,133135,MHXPYWFZULXYHT-UHFFFAOYSA-N,CHEMBL478,89,156,2236,5570,CHEMBL2095200,Serotonin 2 (5-HT2) receptor,reported_activity,chembl:activity:superset
3221,133136,MHXPYWFZULXYHT-UHFFFAOYSA-N,CHEMBL478,89,156,2236,6999,CHEMBL2111468,Dopamine D2 receptor and serotonin 2a receptor,reported_activity,chembl:activity:superset
3222,133137,MHXPYWFZULXYHT-UHFFFAOYSA-N,CHEMBL478,89,156,2236,7002,CHEMBL2111466,Serotonin receptor (2b and 2c),reported_activity,chembl:activity:superset
3223,133138,MHXPYWFZULXYHT-UHFFFAOYSA-N,CHEMBL478,89,156,2236,7006,CHEMBL3301381,Serotonin 1B/1D receptor,reported_activity,chembl:activity:superset
3224,133139,MHXPYWFZULXYHT-UHFFFAOYSA-N,CHEMBL478,89,156,2236,7007,CHEMBL2097175,Dopamine D2 receptor/Serotonin 2 (5-HT2) receptor,reported_activity,chembl:activity:superset
3225,149584,MHXPYWFZULXYHT-UHFFFAOYSA-N,CHEMBL478,96,158,2236,8567,serotonin 5-HT 2b,serotonin 5-HT 2b,agonist,libraries:biomol:targets
3226,149585,MHXPYWFZULXYHT-UHFFFAOYSA-N,CHEMBL478,96,158,2236,8566,serotonin 5-HT 2c,serotonin 5-HT 2c,agonist,libraries:biomol:targets
3227,129534,PFIZGLUIYAZQFU-UHFFFAOYSA-N,CHEMBL269521,89,132,2237,5467,CHEMBL3459,Serotonin 1b (5-HT1b) receptor,reported_activity,chembl:activity
3228,129535,PFIZGLUIYAZQFU-UHFFFAOYSA-N,CHEMBL269521,89,132,2237,5470,CHEMBL225,Serotonin 2c (5-HT2c) receptor,reported_activity,chembl:activity
3229,129536,PFIZGLUIYAZQFU-UHFFFAOYSA-N,CHEMBL269521,89,132,2237,5468,CHEMBL224,Serotonin 2a (5-HT2a) receptor,reported_activity,chembl:activity
3230,133140,PFIZGLUIYAZQFU-UHFFFAOYSA-N,CHEMBL269521,89,156,2237,6992,CHEMBL2097171,Serotonin 1a (5-HT1a) receptor/Adrenergic receptor alpha-1,reported_activity,chembl:activity:superset
3231,133141,PFIZGLUIYAZQFU-UHFFFAOYSA-N,CHEMBL269521,89,156,2237,6247,CHEMBL2094123,Serotonin (5-HT) receptor,reported_activity,chembl:activity:superset
3232,133142,PFIZGLUIYAZQFU-UHFFFAOYSA-N,CHEMBL269521,89,156,2237,5580,CHEMBL2095159,Serotonin 1 (5-HT1) receptor,reported_activity,chembl:activity:superset
3233,133143,PFIZGLUIYAZQFU-UHFFFAOYSA-N,CHEMBL269521,89,156,2237,7006,CHEMBL3301381,Serotonin 1B/1D receptor,reported_activity,chembl:activity:superset
3234,133144,PFIZGLUIYAZQFU-UHFFFAOYSA-N,CHEMBL269521,89,156,2237,5767,CHEMBL2096904,Serotonin (5-HT) receptor,reported_activity,chembl:activity:superset
3235,133145,PFIZGLUIYAZQFU-UHFFFAOYSA-N,CHEMBL269521,89,156,2237,5773,CHEMBL2096662,Serotonin 2 receptors; 5-HT2a & 5-HT2c,reported_activity,chembl:activity:superset
3236,133146,PFIZGLUIYAZQFU-UHFFFAOYSA-N,CHEMBL269521,89,156,2237,5570,CHEMBL2095200,Serotonin 2 (5-HT2) receptor,reported_activity,chembl:activity:superset
3237,133147,PFIZGLUIYAZQFU-UHFFFAOYSA-N,CHEMBL269521,89,156,2237,7002,CHEMBL2111466,Serotonin receptor (2b and 2c),reported_activity,chembl:activity:superset
3238,133148,PFIZGLUIYAZQFU-UHFFFAOYSA-N,CHEMBL269521,89,156,2237,6999,CHEMBL2111468,Dopamine D2 receptor and serotonin 2a receptor,reported_activity,chembl:activity:superset
3239,149586,PFIZGLUIYAZQFU-UHFFFAOYSA-N,CHEMBL269521,96,158,2237,8566,serotonin 5-HT 2c,serotonin 5-HT 2c,agonist,libraries:biomol:targets
3240,118210,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,69,47,2238,5527,CHEMBL231,Histamine H1 receptor,antagonist,chembl:mechs
3241,129537,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5468,CHEMBL224,Serotonin 2a (5-HT2a) receptor,reported_activity,chembl:activity
3242,129538,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5579,CHEMBL322,Serotonin 2a (5-HT2a) receptor,reported_activity,chembl:activity
3243,129539,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5486,CHEMBL319,Alpha-1a adrenergic receptor,reported_activity,chembl:activity
3244,129540,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5487,CHEMBL315,Alpha-1b adrenergic receptor,reported_activity,chembl:activity
3245,129541,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5488,CHEMBL223,Alpha-1d adrenergic receptor,reported_activity,chembl:activity
3246,129542,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5489,CHEMBL1867,Alpha-2a adrenergic receptor,reported_activity,chembl:activity
3247,129543,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5490,CHEMBL1942,Alpha-2b adrenergic receptor,reported_activity,chembl:activity
3248,129544,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5491,CHEMBL1916,Alpha-2c adrenergic receptor,reported_activity,chembl:activity
3249,129545,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5495,CHEMBL222,Norepinephrine transporter,reported_activity,chembl:activity
3250,129546,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5517,CHEMBL2056,Dopamine D1 receptor,reported_activity,chembl:activity
3251,129547,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5518,CHEMBL217,Dopamine D2 receptor,reported_activity,chembl:activity
3252,129548,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5519,CHEMBL234,Dopamine D3 receptor,reported_activity,chembl:activity
3253,129549,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5527,CHEMBL231,Histamine H1 receptor,reported_activity,chembl:activity
3254,129550,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5528,CHEMBL1941,Histamine H2 receptor,reported_activity,chembl:activity
3255,129551,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5538,CHEMBL216,Muscarinic acetylcholine receptor M1,reported_activity,chembl:activity
3256,129552,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5539,CHEMBL211,Muscarinic acetylcholine receptor M2,reported_activity,chembl:activity
3257,129553,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5540,CHEMBL245,Muscarinic acetylcholine receptor M3,reported_activity,chembl:activity
3258,129554,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5541,CHEMBL1821,Muscarinic acetylcholine receptor M4,reported_activity,chembl:activity
3259,129555,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5542,CHEMBL2035,Muscarinic acetylcholine receptor M5,reported_activity,chembl:activity
3260,129556,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5552,CHEMBL240,HERG,reported_activity,chembl:activity
3261,129557,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5466,CHEMBL273,Serotonin 1a (5-HT1a) receptor,reported_activity,chembl:activity
3262,129558,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5467,CHEMBL3459,Serotonin 1b (5-HT1b) receptor,reported_activity,chembl:activity
3263,129559,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5469,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,reported_activity,chembl:activity
3264,129560,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5470,CHEMBL225,Serotonin 2c (5-HT2c) receptor,reported_activity,chembl:activity
3265,129561,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,5472,CHEMBL3371,Serotonin 6 (5-HT6) receptor,reported_activity,chembl:activity
3266,129562,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,132,2238,6407,CHEMBL5523,Histone-lysine N-methyltransferase SETD7,reported_activity,chembl:activity
3267,133149,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,5767,CHEMBL2096904,Serotonin (5-HT) receptor,reported_activity,chembl:activity:superset
3268,133150,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,7023,CHEMBL2109245,Dopamine D2 receptor/Serotonin 2 (5-HT2) receptor,reported_activity,chembl:activity:superset
3269,133151,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,5773,CHEMBL2096662,Serotonin 2 receptors; 5-HT2a & 5-HT2c,reported_activity,chembl:activity:superset
3270,133152,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,5570,CHEMBL2095200,Serotonin 2 (5-HT2) receptor,reported_activity,chembl:activity:superset
3271,133153,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,6999,CHEMBL2111468,Dopamine D2 receptor and serotonin 2a receptor,reported_activity,chembl:activity:superset
3272,133154,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,7013,CHEMBL2111346,Serotonin and norepinephrine transporters (SERT/NET),reported_activity,chembl:activity:superset
3273,133155,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,7012,CHEMBL2363064,Monoamine transporter,reported_activity,chembl:activity:superset
3274,133156,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,6247,CHEMBL2094123,Serotonin (5-HT) receptor,reported_activity,chembl:activity:superset
3275,133157,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,7007,CHEMBL2097175,Dopamine D2 receptor/Serotonin 2 (5-HT2) receptor,reported_activity,chembl:activity:superset
3276,133158,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,5592,CHEMBL2111406,Dopamine D2 receptor and Serotonin 2a receptor (D2 and 5HT2a),reported_activity,chembl:activity:superset
3277,133159,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,5935,CHEMBL2111383,Serotonin receptor 2a and 2c (5HT2A and 5HT2C),reported_activity,chembl:activity:superset
3278,133160,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,7022,CHEMBL2111398,Serotonin receptor 2a and 2b (5HT2A and 5HT2B),reported_activity,chembl:activity:superset
3279,133161,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,5581,CHEMBL2093870,Serotonin 2 (5-HT2) receptor,reported_activity,chembl:activity:superset
3280,133162,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,5571,CHEMBL1907610,Adrenergic receptor alpha-1,reported_activity,chembl:activity:superset
3281,133163,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,6992,CHEMBL2097171,Serotonin 1a (5-HT1a) receptor/Adrenergic receptor alpha-1,reported_activity,chembl:activity:superset
3282,133164,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,6047,CHEMBL2094111,Adrenergic receptor alpha,reported_activity,chembl:activity:superset
3283,133165,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,6993,CHEMBL2111447,Alpha adrenergic receptor 1A and 1D,reported_activity,chembl:activity:superset
3284,133166,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,5602,CHEMBL2111476,Alpha adrenergic receptor 1A and 1B,reported_activity,chembl:activity:superset
3285,133167,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,6991,CHEMBL2111467,Alpha adrenergic receptor (1a and 1d),reported_activity,chembl:activity:superset
3286,133168,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,5588,CHEMBL2094251,Adrenergic receptor alpha-1,reported_activity,chembl:activity:superset
3287,133169,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,5628,CHEMBL2095203,Adrenergic receptor alpha,reported_activity,chembl:activity:superset
3288,133170,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,5826,CHEMBL2331074,Adrenergic receptor,reported_activity,chembl:activity:superset
3289,133171,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,6988,CHEMBL3885512,Adenosine receptor A1/Alpha-2A adrenergic receptor,reported_activity,chembl:activity:superset
3290,133172,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,5589,CHEMBL2095158,Adrenergic receptor alpha-2,reported_activity,chembl:activity:superset
3291,133173,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,6989,CHEMBL3883321,Mu opioid receptor/Alpha-2A adrenergic receptor,reported_activity,chembl:activity:superset
3292,133174,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,7011,CHEMBL2096990,Monoamine transporters; Norepinephrine & dopamine,reported_activity,chembl:activity:superset
3293,133175,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,5685,CHEMBL2111341,Dopamine D1 and D2 receptor,reported_activity,chembl:activity:superset
3294,133176,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,5632,CHEMBL2096905,Dopamine receptor,reported_activity,chembl:activity:superset
3295,133177,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,6998,CHEMBL3038478,Dopamine receptor D2L/neurotensin receptor NTS1,reported_activity,chembl:activity:superset
3296,133178,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,5768,CHEMBL2095169,Dopamine receptors; D2 & D3,reported_activity,chembl:activity:superset
3297,133179,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,7000,CHEMBL2095396,Dopamine receptors; D2 & D4,reported_activity,chembl:activity:superset
3298,133180,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,5626,CHEMBL2331075,D2-like dopamine receptor,reported_activity,chembl:activity:superset
3299,133181,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,6987,CHEMBL2111460,Dopamine D2 receptor and serotonin 1a receptor,reported_activity,chembl:activity:superset
3300,133182,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,7001,CHEMBL2097165,Dopamine receptors; D3 & D4,reported_activity,chembl:activity:superset
3301,133183,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,5590,CHEMBL2094109,Muscarinic acetylcholine receptor,reported_activity,chembl:activity:superset
3302,133184,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CHEMBL516,89,156,2238,7018,CHEMBL2095219,Muscarinic acetylcholine receptors; M1 & M2,reported_activity,chembl:activity:superset
